"_provider_name","_owner_id","_transfer_id","_date_collected","_record_id","_process_id","stage_name","src_tag_id","birth_date","birth_weight","breed","sex","dam_breed","dam_id","dam_ear_tag_id","dam_registration_num","ear_tag_id","registration_num","sire_id","sire_registration_num","today_date","barn_name","control_num","enroll_date","perm_string_pen","source_farm","305_day_mature_herd_equiv","abortion_date","abortion_determination_date","calf_sex_last_sire","beef_withdrawal_date","bullpen_entry_date","condition","conception_date","calf_livability","dry_date","src_days_dry","src_days_in_milk","src_days_open","due_to_freshen","calving_ease","embryo_transfer_dam","fresh_date","heat_date","hospital_date","heat_interval","first_to_grower_date","lactation_num","last_treatment_date","last_service_sire","mature_equivalent_factor","current_test_day_milk","milk_withdrawal_date","pregnant_open_date","recheck_date","reproduction","first_sire_preference","second_sire_preference","third_sire_preference","forth_sire_preference","sire_of_conception","sample_status","ovsynch_enrollment_date","times_bred","test_date","twin_code","vet_code","vet_check_date","reason_vet_check","weight_grower","src_pen_id","COMP#","BREED","DAMID","DMTAG","LMSV","LMSFD","TDAT","MILK","WMK1","TWIN","XLAME","LXLAM"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085671","6502af98120a46269f2be432","Pregnant",1365,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003149478366","840003149478366",NA,NA,"2023-09-14","1365",NA,"2023-03-06",0,NA,NA,"2023-05-09","2023-05-09",NA,"0000-00-00","0000-00-00",NA,"2023-06-24",NA,"0000-00-00",54,281,198,"2024-03-30",NA,NA,"0000-00-00","0000-00-00","0000-00-00",22,"0000-00-00",2,"0000-00-00","829XB116",108,94,0,"0000-00-00","0000-00-00","PREG","BEEF",NA,NA,NA,"829XB116","0001","0000-00-00",3,"2023-08-29",NA,"000","2023-09-05",NA,NA,NA,"001365","H","0000000983","71683262","0014","09/13/23","08/29/23","000094",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085672","6502af98120a46269f2be432","Pregnant",1373,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003127139549","840003127139549",NA,NA,"2023-09-14","1373",NA,"2023-03-06",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-06-15",NA,"0000-00-00",91,197,105,"2024-03-21",NA,NA,"0000-00-00","0000-00-00","0000-00-00",27,"0000-00-00",2,"0000-00-00","829XB69",111,90,0,"0000-00-00","0000-00-00","PREG","BEEF",NA,NA,NA,"829XB69","0001","0000-00-00",2,"2023-08-29",NA,"000","2023-08-29",NA,NA,NA,"001373","H","0000001101","840003125316804","0027","09/13/23","08/29/23","000090",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085673","6502af98120a46269f2be432","Culled",1375,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003127139551","840003127139551",NA,NA,"2023-09-14","1375",NA,"2023-03-06",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",55,109,108,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",2,"0000-00-00","829XB116",110,78,0,"0000-00-00","0000-00-00","SLD/DIE","629H19973","629H20538",NA,NA,NA,"0005","2023-06-06",1,"2023-06-19",NA,"000","2023-05-30",NA,NA,NA,"001375","H","0000001214","840003135299645","0026","07/03/23","06/19/23","000078",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085674","6502af98120a46269f2be432","Pregnant",1410,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003127139686","840003127139686",NA,NA,"2023-09-14","1410",NA,"2023-03-06",0,NA,NA,"2023-07-25","2023-07-25",NA,"0000-00-00","0000-00-00",NA,"2023-07-31",NA,"0000-00-00",0,193,147,"2024-05-06",NA,NA,"0000-00-00","0000-00-00","0000-00-00",79,"0000-00-00",1,"0000-00-00","829XB116",125,64,0,"0000-00-00","0000-00-00","PREG","BEEF",NA,NA,NA,"829XB116","0002","2023-08-08",2,"2023-08-29",NA,"000","2023-09-12",NA,NA,NA,"001410","H","0000001269","840003135299700","0021","09/13/23","08/29/23","000064",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085675","6502af98120a46269f2be432","Breeding",1414,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003127139590","840003127139590",NA,"840003149513935","2023-09-14","1414",NA,"2023-04-07",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,174,173,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",37,"0000-00-00",1,"0000-00-00","629H20538",125,75,0,"0000-00-00","0000-00-00","BRED","629H19973","629H20538",NA,NA,NA,"0002","2023-08-22",3,"2023-08-29",NA,"000","2023-09-12",NA,NA,NA,"001414","H","0000001271","840003149478272","0011","09/13/23","08/29/23","000075",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085676","6502af98120a46269f2be432","Pregnant",1415,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003127139591","840003127139591",NA,"840003131083927","2023-09-14","1415",NA,"2023-03-06",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-05-19",NA,"0000-00-00",0,197,78,"2024-02-23",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00","629H19973",127,80,0,"0000-00-00","0000-00-00","PREG","BEEF",NA,NA,NA,"629H19973","0002","0000-00-00",1,"2023-08-29",NA,"000","2023-08-01",NA,NA,NA,"001415","H","0000001275","840003149478276","0031","09/13/23","08/29/23","000080",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085677","6502af98120a46269f2be432","Pregnant",1420,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003127139596","840003127139596",NA,"840003131083927","2023-09-14","1420",NA,"2023-04-07",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-06-02",NA,"0000-00-00",0,192,87,"2024-03-08",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00","629H19973",127,76,0,"0000-00-00","0000-00-00","PREG","629H20544","629H20816",NA,NA,"629H19973","0002","0000-00-00",1,"2023-08-29",NA,"000","2023-08-15",NA,NA,NA,"001420","H","0000001091","840003125316794","0022","09/13/23","08/29/23","000076",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085678","6502af98120a46269f2be432","Breeding",1991,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"41LEJ6934",NA,NA,NA,"2023-09-14","1991",NA,"2021-03-11",1,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,91,90,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00","629H19773",126,94,0,"0000-00-00","0000-00-00","BRED","629H19773","629H20544",NA,NA,NA,"0002","2023-07-18",1,"2023-08-29",NA,"000","2023-08-22",NA,NA,NA,"000000","H","0000001677","144881020","0038","09/13/23","08/29/23","000094",NA,"E","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085679","6502af98120a46269f2be432","Breeding",3048,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003236337651","840003236337651",NA,NA,"2023-09-14","3048",NA,"2021-10-16",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",0,128,127,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00","629H20816",128,69,0,"0000-00-00","0000-00-00","BRED","629H20816","629H19773",NA,NA,NA,"0002","2023-08-08",1,"2023-08-29",NA,"000","2023-09-12",NA,NA,NA,"000000","H","0000000000","840003204165865","0015","09/12/23","08/29/23","000069",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008567a","6502af98120a46269f2be432","Pregnant",3062,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003236337665","840003236337665",NA,"840003208037185","2023-09-14","3062",NA,"2021-10-16",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-07-21",NA,"0000-00-00",0,127,71,"2024-04-26",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",1,"0000-00-00","629H19773",128,72,0,"0000-00-00","0000-00-00","PREG","629H19773","629H20836",NA,NA,"629H19773","0002","0000-00-00",1,"2023-08-29",NA,"000","2023-08-29",NA,NA,NA,"000000","H","0000000000","840003209455846","0022","09/13/23","08/29/23","000072",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008567b","6502af98120a46269f2be432","Culled",6530,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003202578342","840003202578342",NA,NA,"2023-09-14","6530",NA,"2013-03-28",0,NA,NA,"0000-00-00","0000-00-00",NA,"2022-09-25","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",58,94,93,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",8,"0000-00-00",NA,112,0,2022,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","0000-00-00",0,"2022-10-21",NA,"000","2022-10-04",NA,NA,NA,"000000","H","0000004346","840003006912857","0055","10/05/22","10/21/22","000000",NA,"-","00001","00004"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008567c","6502af98120a46269f2be432","Culled",6614,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003010537853","840003010537853",NA,NA,"2023-09-14","6614",NA,"2013-06-22",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-12-01",NA,"0000-00-00",49,271,209,"2023-09-07",NA,NA,"0000-00-00","0000-00-00","0000-00-00",41,"0000-00-00",7,"0000-00-00","829XB69",104,93,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,"829XB69","0005","0000-00-00",4,"2023-01-21",NA,"000","2023-01-10",NA,NA,NA,"000000","H","0000003715","840003010474397","0061","01/30/23","01/21/23","000093",NA,"-","00000","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008567d","6502af98120a46269f2be432","Culled",6732,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003010537997","840003010537997",NA,NA,"2023-09-14","6732",NA,"2013-08-21",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-03-03",NA,"0000-00-00",59,268,193,"2023-12-08",NA,NA,"0000-00-00","0000-00-00","0000-00-00",42,"0000-00-00",8,"0000-00-00","829XB924",110,49,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,"829XB924","0005","0000-00-00",4,"2023-04-19",NA,"004","2023-04-11",NA,NA,NA,"000000","H","0000004819","840003007996981","0086","05/15/23","04/19/23","000049",NA,"-","00001","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008567e","6502af98120a46269f2be432","Culled",6761,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"982000208126887",NA,NA,NA,"2023-09-14","6761",NA,"2013-09-17",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-05-06",NA,"0000-00-00",49,230,106,"2024-02-10",NA,NA,"0000-00-00","0000-00-00","0000-00-00",36,"0000-00-00",8,"0000-00-00","829XB116",100,9,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,"829XB116","0005","0000-00-00",2,"2023-08-29",NA,"000","2023-07-18",NA,NA,NA,"000000","H","0000005724","23WBG8648","0052","08/21/23","08/29/23","000009",NA,"-","00000","00003"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008567f","6502af98120a46269f2be432","Culled",6833,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003013246475","840003013246475",NA,NA,"2023-09-14","6833",NA,"2013-10-28",0,NA,NA,"2022-08-30","2022-08-30",NA,"2021-12-01","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",47,512,511,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",21,"0000-00-00",7,"0000-00-00","29SM441",98,72,2021,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","0000-00-00",4,"2023-03-24",NA,"000","2022-08-30",NA,NA,NA,"000000","H","0000004092","840003010538004","0074","04/04/23","03/24/23","000072",NA,"-","00001","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085680","6502af98120a46269f2be432","Culled",6939,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003205578362","840003205578362",NA,NA,"2023-09-14","6939",NA,"2013-12-30",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",55,91,90,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",7,"0000-00-00","829XB132",110,75,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","2022-08-09",1,"2022-09-24",NA,"000","2022-09-13",NA,NA,NA,"000000","H","0000005077","840003009362164","0074","10/04/22","09/24/22","000075",NA,"-","00000","00002"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085681","6502af98120a46269f2be432","Pregnant",6982,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003014071261","840003014071261",NA,NA,"2023-09-14","6982",NA,"2014-01-28",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-03-03",NA,"0000-00-00",52,263,67,"2023-12-08",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",8,"0000-00-00","829XB924",99,69,0,"0000-00-00","0000-00-00","PREG","629H20593","629H20761",NA,NA,"829XB924","0001","0000-00-00",1,"2023-08-29",NA,"000","2023-05-16",NA,NA,NA,"000000","H","0000005098","840003009362185","0033","09/13/23","08/29/23","000069",NA,"-","00000","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085682","6502af98120a46269f2be432","Culled",7143,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003014071479","840003014071479",NA,NA,"2023-09-14","7143",NA,"2014-05-25",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",51,4,3,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",7,"0000-00-00",NA,100,0,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","0000-00-00",0,"0000-00-00",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000005298","840003010474532","0062","09/05/22","00000000","000000",NA,"-","00000","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085683","6502af98120a46269f2be432","Culled",7170,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003014071672","840003014071672",NA,NA,"2023-09-14","7170",NA,"2014-06-18",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-08-05",NA,"0000-00-00",42,235,70,"2023-05-12",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",7,"0000-00-00","829XB69",102,61,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,"829XB69","0005","0000-00-00",1,"2022-12-17",NA,"000","2022-10-18",NA,NA,NA,"000000","H","0000004498","982000208126864","0040","01/12/23","12/17/22","000061",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085684","6502af98120a46269f2be432","Culled",7223,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003125152033","840003125152033",NA,NA,"2023-09-14","7223",NA,"2014-07-15",0,NA,NA,"2022-08-30","2022-08-30",NA,"2022-06-03","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",55,525,524,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",42,"0000-00-00",6,"0000-00-00","829XB903",99,78,2022,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","0000-00-00",3,"2023-02-21",NA,"000","2023-02-07",NA,NA,NA,"000000","H","0000004949","840003008765911","0062","03/21/23","02/21/23","000078",NA,"-","00000","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085685","6502af98120a46269f2be432","Pregnant",7227,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003125152037","840003125152037",NA,NA,"2023-09-14","7227",NA,"2014-07-17",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-02-14",NA,"0000-00-00",52,354,141,"2023-11-21",NA,NA,"0000-00-00","0000-00-00","0000-00-00",32,"0000-00-00",7,"0000-00-00","829XB69",104,61,0,"0000-00-00","0000-00-00","PREG","629H20593","629H20761",NA,NA,"829XB69","0001","0000-00-00",3,"2023-08-29",NA,"000","2023-05-02",NA,NA,NA,"000000","H","0000005992","840003010516647","0032","09/13/23","08/29/23","000061",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085686","6502af98120a46269f2be432","Culled",7290,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003125152121","840003125152121",NA,NA,"2023-09-14","7290",NA,"2014-09-04",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",53,51,50,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",7,"0000-00-00",NA,99,75,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","2023-03-21",0,"2023-03-24",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000000776","42WKA4573","0055","03/11/23","03/24/23","000075",NA,"-","00000","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085687","6502af98120a46269f2be432","Culled",7315,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003125152164","840003125152164",NA,NA,"2023-09-14","7315",NA,"2014-09-16",0,NA,NA,"0000-00-00","0000-00-00",NA,"2021-11-06","0000-00-00",NA,"2023-03-17",NA,"0000-00-00",49,223,70,"2023-12-22",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",7,"0000-00-00","829XB924",98,96,2021,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,"829XB924","0005","0000-00-00",1,"2023-07-18",NA,"000","2023-05-30",NA,NA,NA,"000000","H","0000005970","840003010516575","0042","08/05/23","07/18/23","000096",NA,"-","00001","00003"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085688","6502af98120a46269f2be432","Culled",7355,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003126770452","840003126770452",NA,NA,"2023-09-14","7355",NA,"2014-10-21",0,NA,NA,"0000-00-00","0000-00-00",NA,"2022-07-16","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",50,69,68,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",7,"0000-00-00",NA,98,96,2022,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","2023-01-03",0,"2023-01-21",NA,"000","2023-02-07",NA,NA,NA,"000000","H","0000005499","840003010516671","0039","02/05/23","01/21/23","000096",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a0085689","6502af98120a46269f2be432","Pregnant",7372,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003126770482","840003126770482",NA,NA,"2023-09-14","7372",NA,"2014-10-31",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2023-05-05",NA,"0000-00-00",53,283,150,"2024-02-09",NA,NA,"0000-00-00","0000-00-00","0000-00-00",42,"0000-00-00",7,"0000-00-00","829XB116",98,80,0,"0000-00-00","0000-00-00","PREG","629H20761","629H19973",NA,NA,"829XB116","0001","0000-00-00",3,"2023-08-29",NA,"000","2023-07-18",NA,NA,NA,"000000","H","0000005476","840003010516530","0047","09/13/23","08/29/23","000080",NA,"-","00001","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008568a","6502af98120a46269f2be432","Culled",7377,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003126770488","840003126770488",NA,NA,"2023-09-14","7377",NA,"2014-11-03",0,NA,NA,"0000-00-00","0000-00-00",NA,"2019-08-24","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",47,90,89,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",6,"0000-00-00","829XB69",103,50,2019,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","2022-11-01",1,"2022-12-17",NA,"000","2022-12-06",NA,NA,NA,"000000","H","0000004299","840003013246519","0072","12/25/22","12/17/22","000050",NA,"-","00000","00006"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008568b","6502af98120a46269f2be432","Culled",7392,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003126770508","840003126770508",NA,NA,"2023-09-14","7392",NA,"2014-11-09",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",53,310,309,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",56,"0000-00-00",6,"0000-00-00","829XB136",98,69,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","0000-00-00",4,"2022-11-21",NA,"000","2022-10-25",NA,NA,NA,"000000","H","0000003472","840003014071686","0064","12/04/22","11/21/22","000069",NA,"-","00001","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008568c","6502af98120a46269f2be432","Culled",7427,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003126770563","840003126770563",NA,NA,"2023-09-14","7427",NA,"2014-11-27",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",54,623,622,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",42,"0000-00-00",5,"0000-00-00","29SM441",97,49,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,NA,"0005","0000-00-00",3,"2022-10-21",NA,"000","2021-10-12",NA,NA,NA,"000000","H","0000004385","840003006912896","0047","10/24/22","10/21/22","000049",NA,"-","00000","00000"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008568d","6502af98120a46269f2be432","Culled",7452,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003126770595","840003126770595",NA,NA,"2023-09-14","7452",NA,"2014-12-07",0,NA,NA,"0000-00-00","0000-00-00",NA,"2022-01-30","0000-00-00",NA,"2022-01-07",NA,"0000-00-00",56,302,70,"2022-10-14",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",6,"0000-00-00","829XB903",98,0,2022,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,"829XB903","0005","0000-00-00",1,"2022-09-24",NA,"000","2022-03-22",NA,NA,NA,"000000","H","0000005560","840003010516768","0071","08/23/22","09/24/22","000000",NA,"-","00000","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008568e","6502af98120a46269f2be432","Culled",7497,"0000-00-00",NA,NA,NA,"H",NA,NA,NA,"840003202578355","840003202578355",NA,NA,"2023-09-14","7497",NA,"2015-01-01",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"2022-05-13",NA,"0000-00-00",54,206,72,"2023-02-17",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",6,"0000-00-00","829XB132",98,2,0,"0000-00-00","0000-00-00","SLD/DIE","BEEF",NA,NA,NA,"829XB132","0005","0000-00-00",1,"2022-09-24",NA,"000","2022-07-26",NA,NA,NA,"000000","H","0000005104","840003009362191","0036","09/16/22","09/24/22","000002",NA,"-","00000","00001"
"dc305_animals",38,"FILEOUT93_6502af7eb33f02de8fbd352b","2023-09-14T07:00:40.891Z","6502af99e8fdd5d4a008568f","6502af98120a46269f2be432","Voluntary Waiting Period",7499,"0000-00-00",NA,NA,"Female","H",NA,NA,NA,"840003126770656","840003126770656",NA,NA,"2023-09-14","7499",NA,"2015-01-03",0,NA,NA,"0000-00-00","0000-00-00",NA,"0000-00-00","0000-00-00",NA,"0000-00-00",NA,"0000-00-00",49,56,55,"0000-00-00",NA,NA,"0000-00-00","0000-00-00","0000-00-00",0,"0000-00-00",7,"0000-00-00",NA,110,89,0,"0000-00-00","0000-00-00","FRESH","BEEF",NA,NA,NA,NA,"0001","2023-08-22",0,"2023-08-29",NA,"000","0000-00-00",NA,NA,NA,"000000","H","0000005593","840003010537529","0067","09/13/23","08/29/23","000089",NA,"-","00000","00002"
